parcel_id,city,property_type_clean,last_sale_price,last_sale_date,square_feet,bedrooms,bathrooms,baths_full,baths_half,year_built,property_age,lot_size_acres,lot_size_sqft,total_rooms,property_type_encoded,property_type_target_encoded,location_median_price,location_price_per_sqft,location_sales_volume,location_level,neighborhood_median_price,neighborhood_price_per_sqft,has_neighborhood,zip_median_price,zip_price_per_sqft,zip_sales_volume,city_median_price,city_prestige_index,dist_to_train_station,dist_to_water,dist_to_downtown,dist_to_highway,assessment_total,assessment_land,assessment_building,appraised_total,appraised_land,appraised_building,assessment_to_appraisal_ratio,price_per_sqft_estimate,bedroom_to_sqft_ratio,land_to_building_ratio,effective_age
33620-08-2992/S,Greenwich,SingleFamily,362500.0,2024-08-28,1440.0,3.0,1.5,1.0,1.0,1955.0,70.0,0.169,7361.0,9.0,1,695000.0,1807500.0,731.7813765182186,140,1,1807500.0,731.7813765182186,1,1772500.0,645.9548104956268,153,2500000.0,1.75,2.1451838643960794,2.7744513432207185,2.108560637675029,4.602908829437524,492940.0,379540.0,113400.0,704200.0,542200.0,162000.0,0.7,251.73611111111111,0.0020833333333333333,3.3469135802469134,70.0
33620-03-1559/S,Greenwich,MultiFamily_2-4,700000.0,2024-08-27,1243.0,3.0,2.0,2.0,0.0,1922.0,103.0,0.092,4007.0,10.0,4,538750.0,895000.0,453.39412360688954,125,1,895000.0,453.39412360688954,1,3025051.0,775.0579041762746,432,2500000.0,1.75,1.0962852006748296,0.951719650394935,1.1776198344586368,7.162669198998373,419440.0,324870.0,94570.0,599200.0,464100.0,135100.0,0.7,563.1536604987932,0.002413515687851971,3.435233160621762,103.0
41-062-00,Darien,SingleFamily,1460000.0,2024-08-27,1887.0,4.0,3.0,3.0,0.0,1932.0,93.0,0.15,6534.0,7.0,1,695000.0,1600000.0,654.3967280163599,139,1,1600000.0,654.3967280163599,1,2050000.0,620.0846944948578,495,2065000.0,1.85,1.10334371658316,4.702075137368084,5.0,0.740245877797463,759850.0,547610.0,212240.0,1085500.0,782300.0,303200.0,0.7,773.7148913619502,0.0021197668256491787,2.580145118733509,93.0
33620-06-3067/S,Greenwich,SingleFamily,4200000.0,2024-08-27,3942.0,4.0,3.5,3.0,1.0,2006.0,19.0,0.276,12022.0,10.0,1,695000.0,2727500.0,879.9806420390386,150,1,2727500.0,879.9806420390386,1,2517900.0,805.083932853717,164,2500000.0,1.75,2.051694556467985,1.3734274042909291,3.6099938539889873,2.975224231156659,2091530.0,1123850.0,967680.0,2987900.0,1605500.0,1382400.0,0.7,1065.4490106544902,0.0010147133434804667,1.1613859953703705,19.0
12-022-00,Darien,SingleFamily,1694800.0,2024-08-27,2693.0,3.0,3.0,3.0,0.0,1947.0,78.0,0.83,36154.0,8.0,1,695000.0,2095000.0,590.4735062006764,125,1,2095000.0,590.4735062006764,1,2050000.0,620.0846944948578,495,2065000.0,1.85,1.115674084317016,6.335201932513776,5.0,2.159811596378347,1111950.0,836990.0,274960.0,1588500.0,1195700.0,392800.0,0.7,629.3353137764575,0.0011139992573338284,3.044042769857434,78.0
01-117-00,Darien,SingleFamily,3800000.0,2024-08-27,6860.0,4.0,3.5,3.0,1.0,1919.0,106.0,2.64,114998.0,12.0,1,695000.0,2217000.0,572.2767165720186,158,2,900000.0,387.8748370273794,0,2050000.0,620.0846944948578,495,2065000.0,1.85,2.2918694161193196,7.574823989052717,5.0,0.7664632386401138,2511110.0,814940.0,1696170.0,3587300.0,1164200.0,2423100.0,0.7,553.935860058309,0.0005830903790087463,0.48045891626428955,106.0
08-170-00,Darien,SingleFamily,700000.0,2024-08-26,1764.0,3.0,1.0,1.0,0.0,1949.0,76.0,0.23,10018.0,6.0,1,695000.0,2217000.0,572.2767165720186,158,2,900000.0,387.8748370273794,0,2050000.0,620.0846944948578,495,2065000.0,1.85,2.5625008702352936,6.703328578166612,5.0,0.599148802363203,378210.0,201950.0,176260.0,540300.0,288500.0,251800.0,0.7,396.8253968253968,0.0017006802721088435,1.1457505957108816,76.0
33620-11-1571,Greenwich,SingleFamily,7892500.0,2024-08-26,7950.0,7.0,9.5,9.0,1.0,2023.0,2.0,2.31,100623.0,17.0,1,695000.0,4200000.0,756.3479200432199,149,2,900000.0,387.8748370273794,0,3025051.0,775.0579041762746,432,2500000.0,1.75,2.7702184181137333,4.174176463960379,2.389198588126505,6.828753861361037,5627370.0,1267070.0,4360300.0,8039100.0,1810100.0,6229000.0,0.7,992.7672955974842,0.000880503144654088,0.29059239043185103,2.0
33620-12-2131/S,Greenwich,SingleFamily,3050000.0,2024-08-26,4114.0,4.0,5.5,5.0,1.0,2023.0,2.0,0.223,9713.0,12.0,1,695000.0,2842500.0,851.4302830612551,120,1,2842500.0,851.4302830612551,1,2587500.0,809.8591549295775,164,2500000.0,1.75,2.2828242295837153,2.9608695494099635,2.495682106625126,4.277293238457958,1546440.0,480970.0,1065470.0,2209200.0,687100.0,1522100.0,0.7,741.3709285367039,0.0009722897423432182,0.45141580710859996,2.0
33620-05-1540/S,Greenwich,SingleFamily,2650000.0,2024-08-26,2554.0,5.0,3.5,3.0,1.0,2004.0,21.0,0.186,8102.0,10.0,1,695000.0,2842500.0,851.4302830612551,120,1,2842500.0,851.4302830612551,1,2587500.0,809.8591549295775,164,2500000.0,1.75,2.159564605667092,2.1215486981704856,2.2570319803890695,4.263399190404726,1187060.0,777070.0,409990.0,1695800.0,1110100.0,585700.0,0.7,1037.5880971025842,0.001957713390759593,1.895338910705139,21.0
33620-08-3519/S,Greenwich,SingleFamily,2350000.0,2024-08-26,2416.0,4.0,3.0,3.0,0.0,2017.0,8.0,0.275,11979.0,9.0,1,695000.0,1807500.0,731.7813765182186,140,1,1807500.0,731.7813765182186,1,3025051.0,775.0579041762746,432,2500000.0,1.75,1.8054978832525226,2.9155074433219355,1.6689252144539821,5.196427550264815,952210.0,559160.0,393050.0,1360300.0,798800.0,561500.0,0.7,972.682119205298,0.0016556291390728477,1.4226179875333926,8.0
33620-06-2346/S,Greenwich,SingleFamily,2250000.0,2024-08-26,3074.0,5.0,3.5,3.0,1.0,1928.0,97.0,0.247,10759.0,11.0,1,695000.0,2727500.0,879.9806420390386,150,1,2727500.0,879.9806420390386,1,2517900.0,805.083932853717,164,2500000.0,1.75,1.5911067871487892,2.1105419607876286,3.3549126461883603,3.203345558816295,1234100.0,922460.0,311640.0,1763000.0,1317800.0,445200.0,0.7,731.9453480806767,0.0016265452179570592,2.9600179694519317,97.0
57-031-00,Darien,SingleFamily,3015000.0,2024-08-26,3355.0,5.0,2.5,2.0,1.0,1959.0,66.0,0.29,12632.0,10.0,1,695000.0,2675000.0,734.0834248079034,65,1,2675000.0,734.0834248079034,1,2050000.0,620.0846944948578,495,2065000.0,1.85,2.3532253466567843,3.3029664755157953,5.0,0.5756098599860593,1860180.0,1311170.0,549010.0,2657400.0,1873100.0,784300.0,0.7,898.6587183308495,0.0014903129657228018,2.38824429427515,66.0
41-096-00,Darien,SingleFamily,1935000.0,2024-08-26,3611.0,4.0,4.5,4.0,1.0,2005.0,20.0,0.22,9583.0,9.0,1,695000.0,1600000.0,654.3967280163599,139,1,1600000.0,654.3967280163599,1,2050000.0,620.0846944948578,495,2065000.0,1.85,1.184543435404933,4.512326756266283,5.0,0.8179457394156486,1116780.0,563920.0,552860.0,1595400.0,805600.0,789800.0,0.7,535.862641927444,0.0011077263915812794,1.0200050645733096,20.0
25-029-00,Darien,SingleFamily,1400000.0,2024-08-26,2040.0,3.0,2.5,2.0,1.0,1926.0,99.0,0.18,7840.0,8.0,1,695000.0,2217000.0,572.2767165720186,158,2,900000.0,387.8748370273794,0,2050000.0,620.0846944948578,495,2065000.0,1.85,2.1940892455984753,5.0580570902721576,5.0,0.5405004067647212,973770.0,672980.0,300790.0,1391100.0,961400.0,429700.0,0.7,686.2745098039215,0.0014705882352941176,2.2373749127298117,99.0
33620-09-2524/S,Greenwich,SingleFamily,762000.0,2024-08-26,1780.0,2.0,1.5,1.0,1.0,1957.0,68.0,0.26,11325.0,5.0,1,695000.0,2225000.0,624.1234221598878,132,2,900000.0,387.8748370273794,0,2680000.0,638.3992377322535,367,2500000.0,1.75,2.0517224572227075,2.089958756322339,1.7994695414039146,8.117702988892717,479920.0,385910.0,94010.0,685600.0,551300.0,134300.0,0.7,428.08988764044943,0.0011235955056179776,4.1049888309754285,68.0
39-005-00,Darien,SingleFamily,655000.0,2024-08-21,1428.0,4.0,2.0,2.0,0.0,1880.0,145.0,0.23,10018.0,7.0,1,695000.0,1600000.0,654.3967280163599,139,1,1600000.0,654.3967280163599,1,2050000.0,620.0846944948578,495,2065000.0,1.85,0.9063339221682682,4.811385322585323,5.0,0.900243104258891,508130.0,425810.0,82320.0,725900.0,608300.0,117600.0,0.7,458.68347338935575,0.0028011204481792717,5.1726190476190474,145.0
33620-09-3034/S,Greenwich,SingleFamily,1100000.0,2024-08-21,1907.0,4.0,2.5,2.0,1.0,1966.0,59.0,0.199,8668.0,8.0,1,695000.0,2225000.0,624.1234221598878,132,2,900000.0,387.8748370273794,0,2680000.0,638.3992377322535,367,2500000.0,1.75,2.2607529085509896,1.941719733965499,2.0380898300081824,8.361900354742602,497350.0,367220.0,130130.0,710500.0,524600.0,185900.0,0.7,576.8222338751966,0.002097535395909806,2.821947283485745,59.0
33620-10-2070,Greenwich,MultiFamily_2-4,5070000.0,2024-08-21,1332.0,3.0,1.5,1.0,1.0,2018.0,7.0,5.61,244371.0,6.0,4,538750.0,3700000.0,650.8355321020229,83,2,900000.0,387.8748370273794,0,2680000.0,638.3992377322535,367,2500000.0,1.75,7.200486659687991,8.15208854445276,6.807553787323478,8.80806257801936,3026940.0,862960.0,2163980.0,4324200.0,1232800.0,3091400.0,0.7,3806.3063063063064,0.0022522522522522522,0.3987837225852365,7.0
33620-12-2352/S,Greenwich,SingleFamily,1020000.0,2024-08-21,1790.0,4.0,3.0,3.0,0.0,1961.0,64.0,0.258,11238.0,9.0,1,695000.0,2727500.0,879.9806420390386,150,1,2727500.0,879.9806420390386,1,2587500.0,809.8591549295775,164,2500000.0,1.75,1.5485036553445473,3.2900876621018043,3.2896469459041575,3.5836952196390826,594230.0,473340.0,120890.0,848900.0,676200.0,172700.0,0.7,569.8324022346369,0.0022346368715083797,3.9154603358425013,64.0
33620-09-2181/S,Greenwich,SingleFamily,1000000.0,2024-08-20,2096.0,4.0,2.0,2.0,0.0,1953.0,72.0,0.153,6664.0,8.0,1,695000.0,895000.0,453.39412360688954,125,1,895000.0,453.39412360688954,1,2680000.0,638.3992377322535,367,2500000.0,1.75,1.9665314630572124,1.5174023496921336,1.8157169697810491,8.125720915435863,496370.0,351750.0,144620.0,709100.0,502500.0,206600.0,0.7,477.09923664122135,0.0019083969465648854,2.432236205227493,72.0
33620-09-1066/S,Greenwich,MultiFamily_2-4,1100000.0,2024-08-20,2626.0,4.0,2.0,2.0,0.0,1928.0,97.0,0.23,10018.0,9.0,4,538750.0,2225000.0,624.1234221598878,132,2,900000.0,387.8748370273794,0,2680000.0,638.3992377322535,367,2500000.0,1.75,1.925043791964752,1.8209694596744868,1.716611863974976,8.056529536908386,541030.0,349720.0,191310.0,772900.0,499600.0,273300.0,0.7,418.88804265041887,0.0015232292460015233,1.8280278082693011,97.0
33620-07-1007/S,Greenwich,MultiFamily_2-4,9000000.0,2024-08-20,10529.0,9.0,11.5,11.0,1.0,1947.0,78.0,3.7029,161298.0,17.0,4,538750.0,2850000.0,843.1952662721893,167,1,2850000.0,843.1952662721893,1,2680000.0,638.3992377322535,367,2500000.0,1.75,0.7791185358027279,1.8787578042073036,0.49228167937210165,6.8797171652001055,5950000.0,1132320.0,4817680.0,8500000.0,1617600.0,6882400.0,0.7,854.7820305822015,0.0008547820305822015,0.23503429036382656,78.0
33620-04-1318/S,Greenwich,SingleFamily,851000.0,2024-08-20,1581.0,3.0,1.5,1.0,1.0,1903.0,122.0,0.115,5009.0,7.0,1,695000.0,895000.0,453.39412360688954,125,1,895000.0,453.39412360688954,1,3025051.0,775.0579041762746,432,2500000.0,1.75,2.2285156945556026,0.0009437221837060861,2.360465658591022,7.83963126047027,412860.0,301560.0,111300.0,589800.0,430800.0,159000.0,0.7,538.2669196710942,0.0018975332068311196,2.709433962264151,122.0
53-016-00,Darien,SingleFamily,2675000.0,2024-08-20,2489.0,3.0,3.0,3.0,0.0,1926.0,99.0,0.38,16552.0,9.0,1,695000.0,2675000.0,734.0834248079034,65,1,2675000.0,734.0834248079034,1,2050000.0,620.0846944948578,495,2065000.0,1.85,1.9721738337241106,3.9534287101087386,5.0,0.28279800596138216,1453130.0,923090.0,530040.0,2075900.0,1318700.0,757200.0,0.7,1074.7288067496986,0.0012053033346725592,1.7415478077126254,99.0
21-165-00,Darien,SingleFamily,1350000.0,2024-08-19,1883.0,4.0,2.0,2.0,0.0,1952.0,73.0,0.4,17424.0,7.0,1,695000.0,1600000.0,654.3967280163599,139,1,1600000.0,654.3967280163599,1,2050000.0,620.0846944948578,495,2065000.0,1.85,1.2758265049459265,5.062315848099168,5.0,0.36252316213065683,768670.0,574560.0,194110.0,1098100.0,820800.0,277300.0,0.7,716.9410515135422,0.002124269782262347,2.959971150378651,73.0
33620-06-3731/S,Greenwich,SingleFamily,4200000.0,2024-08-19,3705.0,5.0,4.5,4.0,1.0,1999.0,26.0,0.278,12109.0,10.0,1,695000.0,2727500.0,879.9806420390386,150,1,2727500.0,879.9806420390386,1,2517900.0,805.083932853717,164,2500000.0,1.75,2.0875565630122463,1.4177761838821112,3.4493510256528146,3.125191312443576,1547350.0,821450.0,725900.0,2210500.0,1173500.0,1037000.0,0.7,1133.6032388663969,0.001349527665317139,1.1316297010607521,26.0
35-020-00,Darien,SingleFamily,1550000.0,2024-08-19,2832.0,3.0,3.0,3.0,0.0,1951.0,74.0,0.28,12196.0,9.0,1,695000.0,2095000.0,590.4735062006764,125,1,2095000.0,590.4735062006764,1,2050000.0,620.0846944948578,495,2065000.0,1.85,0.5856579697619138,5.631739256221685,5.0,2.0628094454060886,748720.0,324870.0,423850.0,1069600.0,464100.0,605500.0,0.7,547.3163841807909,0.001059322033898305,0.7664739884393064,74.0
27-115-00,Darien,SingleFamily,1608147.0,2024-08-19,3099.0,4.0,2.5,2.0,1.0,1935.0,90.0,0.43,18730.0,10.0,1,695000.0,2217000.0,572.2767165720186,158,2,900000.0,387.8748370273794,0,2050000.0,620.0846944948578,495,2065000.0,1.85,2.108118805020236,5.536394895251526,5.0,0.4861310415847697,1055880.0,631050.0,424830.0,1508400.0,901500.0,606900.0,0.7,518.9244917715392,0.0012907389480477573,1.485417696490361,90.0
33620-08-1471/S,Greenwich,SingleFamily,1500000.0,2024-08-19,1493.0,3.0,2.5,2.0,1.0,1938.0,87.0,0.2554,11125.0,7.0,1,695000.0,1807500.0,731.7813765182186,140,1,1807500.0,731.7813765182186,1,1772500.0,645.9548104956268,153,2500000.0,1.75,1.3537248539975586,2.273211912333778,1.3466540633462076,5.190927665980638,623420.0,508620.0,114800.0,890600.0,726600.0,164000.0,0.7,1004.6885465505693,0.0020093770931011385,4.430487804878049,87.0
33620-09-2500/S,Greenwich,SingleFamily,1100000.0,2024-08-19,1858.0,4.0,2.0,2.0,0.0,1955.0,70.0,0.4473,19484.0,10.0,1,695000.0,895000.0,453.39412360688954,125,1,895000.0,453.39412360688954,1,2680000.0,638.3992377322535,367,2500000.0,1.75,1.9309856681699524,1.5743607105843083,1.7695852002377552,8.0896654571319,508200.0,414400.0,93800.0,726000.0,592000.0,134000.0,0.7,592.0344456404737,0.002152852529601722,4.417910447761194,70.0
33620-09-1900/S,Greenwich,SingleFamily,1510000.0,2024-08-19,2427.0,5.0,2.5,2.0,1.0,1960.0,65.0,0.27,11761.0,8.0,1,695000.0,2225000.0,624.1234221598878,132,2,900000.0,387.8748370273794,0,2680000.0,638.3992377322535,367,2500000.0,1.75,2.1872058465791127,2.4225043610246217,1.8901869218496195,8.131030630111269,559790.0,388920.0,170870.0,799700.0,555600.0,244100.0,0.7,622.1672847136382,0.0020601565718994645,2.2761163457599345,65.0
33620-11-2895,Greenwich,SingleFamily,1400000.0,2024-08-19,3433.0,4.0,4.5,4.0,1.0,1977.0,48.0,4.28,186436.0,12.0,1,695000.0,4200000.0,756.3479200432199,149,2,900000.0,387.8748370273794,0,2680000.0,638.3992377322535,367,2500000.0,1.75,4.9674549679017455,7.00262749599009,5.339719961373914,5.171524728321941,879410.0,533260.0,346150.0,1256300.0,761800.0,494500.0,0.7,407.8065831634139,0.0011651616661811825,1.540546006066734,48.0
33620-07-1177/S,Greenwich,SingleFamily,2800000.0,2024-08-19,3343.0,5.0,4.0,4.0,0.0,2010.0,15.0,0.89,38768.0,13.0,1,695000.0,2850000.0,843.1952662721893,167,1,2850000.0,843.1952662721893,1,2680000.0,638.3992377322535,367,2500000.0,1.75,1.0922808569494211,2.1175678501962594,0.7635245912146941,7.087706028482188,1468320.0,671370.0,796950.0,2097600.0,959100.0,1138500.0,0.7,837.5710439724799,0.0014956625785222854,0.8424242424242424,15.0
33620-12-1809/S,Greenwich,SingleFamily,1175000.0,2024-08-19,1496.0,2.0,2.0,2.0,0.0,1949.0,76.0,0.176,7666.0,7.0,1,695000.0,2842500.0,851.4302830612551,120,1,2842500.0,851.4302830612551,1,2587500.0,809.8591549295775,164,2500000.0,1.75,1.9289984536219764,3.0824298182276166,2.858233534438065,3.946833071571376,570220.0,457730.0,112490.0,814600.0,653900.0,160700.0,0.7,785.427807486631,0.001336898395721925,4.069072806471686,76.0
15-109-00,Darien,SingleFamily,2050000.0,2024-08-19,2390.0,3.0,2.0,2.0,0.0,1945.0,80.0,0.18,7840.0,7.0,1,695000.0,2095000.0,590.4735062006764,125,1,2095000.0,590.4735062006764,1,2050000.0,620.0846944948578,495,2065000.0,1.85,0.4419542242679468,5.860645022831818,5.0,1.4409282878396823,1187480.0,923650.0,263830.0,1696400.0,1319500.0,376900.0,0.7,857.7405857740586,0.0012552301255230125,3.5009286282833645,80.0
33620-11-2671,Greenwich,SingleFamily,4250000.0,2024-08-19,3799.0,5.0,5.0,4.0,2.0,2010.0,15.0,2.1,91476.0,12.0,1,695000.0,4200000.0,756.3479200432199,149,2,900000.0,387.8748370273794,0,3025051.0,775.0579041762746,432,2500000.0,1.75,4.034991400531166,5.415984058121943,3.7358550999342794,5.426673863154008,1820560.0,751450.0,1069110.0,2600800.0,1073500.0,1527300.0,0.7,1118.715451434588,0.0013161358252171624,0.7028743534341648,15.0
33620-11-1722,Greenwich,MultiFamily_2-4,6700000.0,2024-08-16,5821.0,5.0,6.5,6.0,1.0,2008.0,17.0,2.36,102801.0,13.0,4,538750.0,4200000.0,756.3479200432199,149,2,900000.0,387.8748370273794,0,3025051.0,775.0579041762746,432,2500000.0,1.75,3.2351830953291554,4.674713755654707,2.8640126748405743,6.679179053485029,2579640.0,1275680.0,1303960.0,3685200.0,1822400.0,1862800.0,0.7,1151.0049819618623,0.0008589589417625838,0.9783122181662014,17.0
33620-06-1727/S,Greenwich,SingleFamily,3200000.0,2024-08-16,2988.0,5.0,5.0,4.0,2.0,2016.0,9.0,0.189,8232.0,11.0,1,695000.0,2727500.0,879.9806420390386,150,1,2727500.0,879.9806420390386,1,2517900.0,805.083932853717,164,2500000.0,1.75,1.6727971840436813,1.7815356211051778,3.623966753012693,2.9342593694742902,1413440.0,778190.0,635250.0,2019200.0,1111700.0,907500.0,0.7,1070.95046854083,0.0016733601070950468,1.2250137741046832,9.0
33620-11-2250,Greenwich,SingleFamily,8000000.0,2024-08-15,9321.0,7.0,8.5,7.0,3.0,2011.0,14.0,4.48,195148.0,15.0,1,695000.0,3925000.0,611.2279062524333,34,1,3925000.0,611.2279062524333,1,2680000.0,638.3992377322535,367,2500000.0,1.75,6.598383978005442,8.060468146669507,6.241359304958848,6.491488243190702,4141760.0,674800.0,3466960.0,5916800.0,964000.0,4952800.0,0.7,858.2770089046239,0.000750992382791546,0.19463737683734453,14.0
33620-08-3184,Greenwich,SingleFamily,900000.0,2024-08-15,2874.0,5.0,2.5,2.0,1.0,1959.0,66.0,1.18,51400.0,9.0,1,695000.0,1995000.0,598.9192434704293,119,2,900000.0,387.8748370273794,0,3025051.0,775.0579041762746,432,2500000.0,1.75,2.7486760363658456,3.972538479574226,2.5207841995152607,5.142836887582547,1008630.0,783860.0,224770.0,1440900.0,1119800.0,321100.0,0.7,313.1524008350731,0.0017397355601948504,3.487387106820305,66.0
33620-01-2373/S,Greenwich,SingleFamily,1895000.0,2024-08-15,2384.0,3.0,2.0,2.0,0.0,1953.0,72.0,0.317,13808.0,8.0,1,695000.0,1807500.0,731.7813765182186,140,1,1807500.0,731.7813765182186,1,3025051.0,775.0579041762746,432,2500000.0,1.75,0.9450320415855072,1.9511003727218963,1.001635700218519,5.456478700845224,721350.0,455000.0,266350.0,1030500.0,650000.0,380500.0,0.7,794.8825503355705,0.0012583892617449664,1.7082785808147174,72.0
33620-12-1696/S,Greenwich,SingleFamily,1412000.0,2024-08-15,1800.0,3.0,2.0,2.0,0.0,1954.0,71.0,0.187,8145.0,7.0,1,695000.0,2842500.0,851.4302830612551,120,1,2842500.0,851.4302830612551,1,2587500.0,809.8591549295775,164,2500000.0,1.75,1.8969038786699883,3.131662050271885,2.906562921404363,3.9185195157806163,642320.0,463190.0,179130.0,917600.0,661700.0,255900.0,0.7,784.4444444444445,0.0016666666666666668,2.5857756936303242,71.0
33620-05-2247/S,Greenwich,SingleFamily,5302000.0,2024-08-15,4383.0,6.0,5.5,5.0,1.0,2016.0,9.0,0.3263,14213.0,13.0,1,695000.0,2842500.0,851.4302830612551,120,1,2842500.0,851.4302830612551,1,2587500.0,809.8591549295775,164,2500000.0,1.75,2.032013701146544,2.5610862829808525,2.669712218365667,3.947637067784626,2499840.0,979440.0,1520400.0,3571200.0,1399200.0,2172000.0,0.7,1209.6737394478669,0.0013689253935660506,0.6441988950276243,9.0
33620-05-1722/S,Greenwich,SingleFamily,4000000.0,2024-08-15,4958.0,5.0,5.5,4.0,3.0,1923.0,102.0,1.0999,47911.0,12.0,1,695000.0,2842500.0,851.4302830612551,120,1,2842500.0,851.4302830612551,1,2587500.0,809.8591549295775,164,2500000.0,1.75,2.330311351307703,1.656355895374034,2.5064309349635927,4.011609758059365,2606030.0,1706460.0,899570.0,3722900.0,2437800.0,1285100.0,0.7,806.7769261799112,0.001008471157724889,1.8969729982102561,102.0
33620-05-1049/S,Greenwich,SingleFamily,4500000.0,2024-08-14,4442.0,5.0,5.5,5.0,1.0,2000.0,25.0,0.395,17206.0,10.0,1,695000.0,2842500.0,851.4302830612551,120,1,2842500.0,851.4302830612551,1,2587500.0,809.8591549295775,164,2500000.0,1.75,2.0253149501257344,2.2800802400275018,2.731297780676697,3.8262124717761026,1864730.0,1041950.0,822780.0,2663900.0,1488500.0,1175400.0,0.7,1013.0571814497974,0.0011256190904997748,1.2663774034371278,25.0
33-005-31,Darien,SingleFamily,1630001.0,2024-08-14,2643.0,4.0,2.5,2.0,1.0,1976.0,49.0,0.57,24829.0,8.0,1,695000.0,2095000.0,590.4735062006764,125,1,2095000.0,590.4735062006764,1,2050000.0,620.0846944948578,495,2065000.0,1.85,1.107530555204227,5.500369230963763,5.0,2.5960412181071035,1052450.0,642040.0,410410.0,1503500.0,917200.0,586300.0,0.7,616.723798713583,0.001513431706394249,1.5643868326795156,49.0
33620-11-1383,Greenwich,SingleFamily,4000000.0,2024-08-14,7335.0,5.0,8.0,7.0,2.0,2025.0,0.0,1.8,78408.0,18.0,1,695000.0,4200000.0,756.3479200432199,149,2,900000.0,387.8748370273794,0,3025051.0,775.0579041762746,432,2500000.0,1.75,2.1938592630307294,3.612143321543968,1.813251015080745,6.709549614407706,1842470.0,1160250.0,682220.0,2632100.0,1657500.0,974600.0,0.7,545.3306066803,0.0006816632583503749,1.7006977221424173,0.0
33620-06-3070/S,Greenwich,SingleFamily,1650000.0,2024-08-14,1895.0,2.0,2.5,2.0,1.0,1948.0,77.0,0.187,8145.0,7.0,1,695000.0,2727500.0,879.9806420390386,150,1,2727500.0,879.9806420390386,1,2517900.0,805.083932853717,164,2500000.0,1.75,1.6331483474339092,1.906588535576077,3.5105191387401127,3.043572419410623,1032360.0,817040.0,215320.0,1474800.0,1167200.0,307600.0,0.7,870.7124010554089,0.0010554089709762533,3.7945383615084527,77.0
33620-07-1624/S,Greenwich,SingleFamily,4000000.0,2024-08-14,4681.0,6.0,5.0,4.0,2.0,2017.0,8.0,0.822,35806.0,10.0,1,695000.0,2850000.0,843.1952662721893,167,1,2850000.0,843.1952662721893,1,3025051.0,775.0579041762746,432,2500000.0,1.75,1.1873181435911484,2.629357759183115,0.9220204596720786,5.973629618422649,1960770.0,1222340.0,738430.0,2801100.0,1746200.0,1054900.0,0.7,854.5182653279214,0.001281777397991882,1.6553227794103706,8.0
09-064-00,Darien,SingleFamily,4398000.0,2024-08-14,7933.0,5.0,5.5,5.0,1.0,2007.0,18.0,1.05,45738.0,10.0,1,695000.0,1600000.0,654.3967280163599,139,1,1600000.0,654.3967280163599,1,2050000.0,620.0846944948578,495,2065000.0,1.85,1.0627552070819968,5.462075961572012,5.0,0.515266814514348,3010910.0,772660.0,2238250.0,4301300.0,1103800.0,3197500.0,0.7,554.3930417244422,0.0006302785831337451,0.3452071931196247,18.0
